Date,Time,lux,temp,humid,presentase_lux,lux_score,lux_category,temp_score,temp_category,humid_score,humid_category,quality_score,quality_category
11/07/2024,09:50:03,53115,35,33.8,53.115,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,09:45:03,51605.83,35.8,33.2,51.60583,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,09:40:04,51521.66,36.2,32.5,51.52166,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,09:35:03,48018.33,36.3,32.7,48.01833,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:30:04,47743.33,35.4,34.2,47.74333,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:25:04,45066.66,35,35,45.06666,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:20:03,45921.66,34.5,34.2,45.92166,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:15:03,44033.33,33.6,36.8,44.03333,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:10:04,34379.16,33.1,38.1,34.37916,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:05:03,40197.5,32.8,38.7,40.1975,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,09:00:04,37280,32.3,39.5,37.28,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,08:55:03,37708.33,32.2,40.7,37.70833,2,Kurang Baik,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.7,Kurang
11/07/2024,08:50:04,35755,31.2,41.5,35.755,2,Kurang Baik,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.7,Kurang
11/07/2024,08:45:05,30586.67,30.4,42,30.58667,2,Kurang Baik,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.7,Kurang
11/07/2024,08:40:03,32636.67,30.4,42.1,32.63667,2,Kurang Baik,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.7,Kurang
11/07/2024,08:35:07,32989.16,30.3,42.2,32.98916,2,Kurang Baik,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.7,Kurang
11/07/2024,08:30:05,32865,30.3,43.9,32.865,2,Kurang Baik,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.7,Kurang
11/07/2024,08:25:03,29033.33,29.4,45.1,29.03333,2,Kurang Baik,2,Kurang Optimal (Terlalu Panas),2,Kurang Optimal (Kering),2,Cukup
11/07/2024,08:20:05,24675.83,28.6,44.7,24.67583,1,Buruk,2,Kurang Optimal (Terlalu Panas),2,Kurang Optimal (Kering),1.8,Kurang
11/07/2024,08:15:05,27021.67,28.1,47,27.02167,2,Kurang Baik,2,Kurang Optimal (Terlalu Panas),2,Kurang Optimal (Kering),2,Cukup
11/07/2024,08:10:04,19402.5,27.1,49.8,19.4025,1,Buruk,4,Optimal,2,Kurang Optimal (Kering),2.4,Cukup
11/07/2024,08:05:04,21564.17,26.5,52.3,21.56417,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,08:00:04,18777.5,26,53.7,18.7775,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,07:55:03,12610,26.4,54.2,12.61,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,07:50:03,17562.5,26.1,53.8,17.5625,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,07:45:04,14081.67,25.9,55.1,14.08167,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,07:40:03,18900.83,25.4,56.5,18.90083,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,07:35:04,14587.5,24.5,61.6,14.5875,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:30:04,14698.33,23.8,63.7,14.69833,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:25:03,12021.67,22.9,65.3,12.02167,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:20:03,10958.33,22.2,68.1,10.95833,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:15:04,10425.83,21.4,68.7,10.42583,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:10:03,9692.5,20.8,72.3,9.6925,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:05:04,8799.17,20.2,74.3,8.79917,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,07:00:03,7910.83,19.5,77.2,7.91083,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,06:55:04,7181.67,18.9,79.5,7.18167,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,06:50:03,6179.17,18.2,81.7,6.17917,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,06:45:03,5335.83,17.5,84.2,5.33583,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:40:03,3360,17.1,85.6,3.36,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:35:04,2538.33,16.8,86.1,2.53833,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:30:03,1609.17,16.6,85.4,1.60917,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:25:04,1139.17,16.7,85,1.13917,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:20:04,932.5,16.7,85.1,0.9325,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:15:03,752.5,16.7,84.6,0.7525,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:10:04,455,16.8,84.6,0.455,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:05:03,246.67,16.8,84.8,0.24667,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,06:00:04,120.83,16.7,86.1,0.12083,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:55:03,57.5,16.7,86.8,0.0575,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:50:04,17.5,16.7,87,0.0175,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:45:03,4.17,16.6,87.4,0.00417,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:40:03,0.83,16.6,87,0.00083,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:35:04,0.83,16.6,86.1,0.00083,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:30:03,0,16.6,85.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:25:03,0,16.7,86.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:20:03,0,16.7,86.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:15:03,0,16.7,85.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:10:03,0,16.7,85.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:05:04,0,16.8,84.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,05:00:03,0,17,84,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:55:04,0,17,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:50:03,0,17.1,84.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:45:03,0,17.1,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:40:12,0,17.1,83.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:35:03,0,17.1,83.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:30:04,0,17.2,84.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:25:03,0,17.1,84.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:20:03,0,17.1,84.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:15:03,0,17,84.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:10:03,0,17,84.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:05:04,0,17,84.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,04:00:21,0,17,85.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:55:22,0,17,85.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:50:03,0,16.9,85.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:45:03,0,16.9,84,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:40:04,0,17,83.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:35:03,0,17.1,84.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:30:05,0,17,84.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:25:03,0,17,84.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:20:03,0,17.1,84.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:15:04,0,17.2,84.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:10:04,0,17.1,84.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:05:06,0,17.2,84.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,03:00:03,0,17.2,84.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:55:04,0,17.2,84.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:50:05,0,17.3,84.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:45:03,0,17.3,84.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:40:04,0,17.2,84.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:35:03,0,17.3,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:30:04,0,17.4,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:25:05,0,17.4,84,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:20:03,0,17.5,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:15:05,0,17.6,83.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:10:03,0,17.7,83.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:05:03,0,17.6,83.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,02:00:03,0,17.7,83.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,01:55:03,0,17.8,83,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,01:50:03,0,17.9,82.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,01:45:04,0,18,82.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,01:40:03,0,18,82.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,01:35:03,0,18.1,82.9,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:30:04,0,18.1,84.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:25:03,0,18.1,84.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:20:03,0,18.2,84.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:15:04,0,18.3,84.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:10:03,0,18.3,84.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:05:03,0,18.3,84.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,01:00:03,0,18.4,85,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:55:04,0,18.4,84.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:50:03,0,18.5,84.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:45:05,0,18.6,84.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:40:04,0,18.7,85.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:35:04,0,18.7,85.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:30:03,0,18.8,85.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:25:05,0,18.9,85,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:20:04,0,19,84,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:15:03,0,19.1,83.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:10:05,0,19.2,83.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:05:04,0,19.3,83,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,00:00:03,0,19.4,83.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:55:03,0,19.6,83.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:50:04,0,19.7,83.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:45:03,0,19.8,83.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:40:10,0,20.1,83.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:35:05,0,20.2,83.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:30:03,0,20.2,84.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:25:03,0,20.2,85.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:20:03,0,20.1,85.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:15:03,0,20.2,84.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:10:03,0,20.2,84.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:05:04,0,20.2,85.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,23:00:03,0,20.2,85.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:55:03,0,20.3,85.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:50:04,0,20.3,86,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:45:03,0,20.1,86.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:40:04,0,19.9,86.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:35:04,0,19.9,85.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:30:04,0,20,84.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:25:03,0,20.1,83.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:20:04,0,20.2,83.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:15:04,0,20.2,84.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:10:03,0,20.2,84.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:05:04,0,20.3,84.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,22:00:04,0,20.4,84.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:55:05,0,20.3,85.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:50:03,0,20.3,85.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:45:04,0,20.3,84.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:40:05,0,20.5,83.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:35:04,0,20.8,83.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:30:03,0,20.9,82.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:25:04,0,20.9,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:20:03,0,20.9,81.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:15:03,0,21,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:10:05,0,20.9,81.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:05:03,0,21,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,21:00:04,0,21,81,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:55:05,0,21,81.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:50:03,0,21.2,82.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:45:04,0,21.2,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:40:05,0,21.3,82.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:35:04,0,21.4,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:30:04,0,21.3,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:25:05,0,21.2,82.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:20:03,0,21.3,82.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:15:04,0,21.3,82.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:10:03,0,21.3,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:05:04,0,21.3,82.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,20:00:05,0,21.2,82.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:55:03,0,21.2,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:50:04,0,21,83,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:45:04,0,20.8,83.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:40:03,0,20.8,83.2,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:35:04,0,20.8,82.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:30:04,0,20.8,82.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:25:04,0,20.7,82.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:20:04,0,20.7,82.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:15:04,0,20.8,82.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:10:03,0,20.8,82.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:05:04,0,20.8,82.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,19:00:04,0,20.8,81.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:55:03,0,20.9,81.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:50:04,0,20.9,81.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:45:08,0,21,81.1,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:40:05,0,21.1,80.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:35:04,0,21.2,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:30:03,0,21.2,80.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:25:04,0,21.2,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:20:04,0,21.3,80.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
10/07/2024,18:15:03,0,21.5,79.9,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,18:10:06,0.83,21.5,79.3,0.00083,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,18:05:04,1.67,21.6,78.5,0.00167,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,18:00:03,5,22,77.5,0.005,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:55:04,22.5,22.1,77.5,0.0225,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:50:05,45,22.2,77.2,0.045,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:45:03,78.33,22.4,77,0.07833,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:40:04,138.33,22.4,76,0.13833,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:35:04,220.83,22.7,75.3,0.22083,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
